n,m,bidding requirement,forced permutations,number of bids until prices update,total bids until closure,fallback probability,price weight,matching algorithm,sample index,total bids,total_excess_papers,allocated_papers_per_bid,gini_paper_bids,hoover_paper_bids,average_cost_per_step_2_paper,average_bidder_cost,gini_bidder_cost,hoover_bidder_cost,average_fallback_bidder_cost,gini_fallback_bidder_cost,hoover_fallback_bidder_cost,average_main_bidder_cost,gini_main_bidder_cost,hoover_main_bidder_cost,cost matrix used,quota matrix used,input json file used
24,52,6,0,5,32,0,1,FractionalAllocation,21,176.0,32.442857142857136,0.7020292207792207,0.33020104895104896,0.24082167832167833,0.5698876245963591,8.485674233221086,0.20309656086384276,0.1470568303226012,nan,nan,nan,8.485674233221086,0.20309656086384276,0.1470568303226012,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,22,172.0,29.45714285714286,0.7357142857142858,0.3079159212880143,0.22048300536672627,0.5776630580336074,8.216908896765043,0.24147306259870935,0.16801877747229202,nan,nan,nan,8.216908896765043,0.24147306259870935,0.16801877747229202,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,23,171.0,29.957142857142856,0.7370927318295739,0.2965587044534413,0.21513720197930725,0.5776011042430634,8.240562873472747,0.24642779420103536,0.17773685960598487,nan,nan,nan,8.240562873472747,0.24642779420103536,0.17773685960598487,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,24,168.0,31.35,0.7419642857142857,0.3067765567765568,0.22435897435897437,0.5734381079776554,8.18514719442589,0.2088489013920395,0.15340877517225607,nan,nan,nan,8.18514719442589,0.2088489013920395,0.15340877517225607,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,25,174.0,29.0,0.7298850574712644,0.29199823165340405,0.21839080459770116,0.5986520837461035,7.965812782620124,0.1910497861384589,0.14525226821879716,nan,nan,nan,7.965812782620124,0.1910497861384589,0.14525226821879716,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,26,174.0,30.335714285714285,0.722208538587849,0.2937665782493369,0.21640141467727675,0.583169596786138,8.287474447771258,0.22416853757740107,0.15683519391129103,nan,nan,nan,8.287474447771258,0.22416853757740107,0.15683519391129103,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,27,171.0,33.0,0.7192982456140351,0.3118533513270355,0.23684210526315788,0.5595893775795195,8.439819843107207,0.2042875672518604,0.1499053704877181,nan,nan,nan,8.439819843107207,0.2042875672518604,0.1499053704877181,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,28,174.0,30.049999999999997,0.7238505747126437,0.2948717948717949,0.21861184792219276,0.6007311948508387,8.22292885579436,0.23332370057389165,0.1741782828372513,nan,nan,nan,8.22292885579436,0.23332370057389165,0.1741782828372513,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,29,172.0,32.75,0.7165697674418605,0.31171735241502685,0.23076923076923078,0.5787543250472966,8.409718999465289,0.22107411462592924,0.16987801780363637,nan,nan,nan,8.409718999465289,0.22107411462592924,0.16987801780363637,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,30,171.0,31.22857142857143,0.7296574770258981,0.30645524066576696,0.22514619883040934,0.5712256558514749,8.537046065742764,0.24365327940929207,0.18570738200303197,nan,nan,nan,8.537046065742764,0.24365327940929207,0.18570738200303197,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,31,178.0,32.65,0.6929775280898877,0.31331028522039756,0.2391961970613656,0.5816853433015553,8.444655035769504,0.21919681880306568,0.17117267124655816,nan,nan,nan,8.444655035769504,0.21919681880306568,0.17117267124655816,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,32,170.0,33.45,0.7208823529411764,0.3083710407239819,0.23212669683257917,0.5551775565273639,8.339592645209631,0.21052654677511734,0.16283899305311408,nan,nan,nan,8.339592645209631,0.21052654677511734,0.16283899305311408,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,33,174.0,29.52857142857143,0.7268472906403941,0.3006189213085765,0.22236958443854996,0.5991921240200826,8.178461314745634,0.2049034245748163,0.14914882110566613,nan,nan,nan,8.178461314745634,0.2049034245748163,0.14914882110566613,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,34,165.0,31.35,0.7554545454545455,0.30757575757575756,0.21934731934731935,0.5554437926278362,8.067360429757215,0.20980774600473687,0.15597032288017998,nan,nan,nan,8.067360429757215,0.20980774600473687,0.15597032288017998,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,35,172.0,31.3,0.725,0.3005366726296959,0.22495527728085868,0.5523262316170005,8.161331055345746,0.23137969667406255,0.16850040292495982,nan,nan,nan,8.161331055345746,0.23137969667406255,0.16850040292495982,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,36,172.0,32.22857142857143,0.7196013289036545,0.3148479427549195,0.23434704830053665,0.5966905005226698,8.549239567315935,0.18378409779595015,0.1309939602204105,nan,nan,nan,8.549239567315935,0.18378409779595015,0.1309939602204105,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,37,169.0,33.15,0.7269230769230769,0.31030951297223486,0.23372781065088757,0.5664449602740091,8.07190692381343,0.171542002371851,0.12771992964124437,nan,nan,nan,8.07190692381343,0.171542002371851,0.12771992964124437,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,38,172.0,28.0,0.7441860465116279,0.2895796064400716,0.21288014311270123,0.574425171742666,7.93582471971807,0.20285639357949678,0.1395359578665078,nan,nan,nan,7.93582471971807,0.20285639357949678,0.1395359578665078,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,39,171.0,27.75,0.75,0.2841880341880342,0.20512820512820515,0.5783758172514862,7.9005887393282395,0.21867596490601246,0.1568617099082956,nan,nan,nan,7.9005887393282395,0.21867596490601246,0.1568617099082956,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,40,171.0,28.62857142857143,0.7448621553884711,0.29116059379217274,0.21097615834457942,0.5636312780370976,7.991212367496267,0.24398336918451352,0.1874650066220788,nan,nan,nan,7.991212367496267,0.24398336918451352,0.1874650066220788,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,41,179.0,29.228571428571428,0.708220271348763,0.30350236355822946,0.22872797593467986,0.5818493207728632,8.064238366490175,0.22695179816185906,0.1629985182062157,nan,nan,nan,8.064238366490175,0.22695179816185906,0.1629985182062157,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,42,172.0,33.607142857142854,0.7115863787375416,0.31238819320214667,0.23479427549194992,0.5639744066093663,8.318251544859917,0.21307537368246598,0.1520766363679289,nan,nan,nan,8.318251544859917,0.21307537368246598,0.1520766363679289,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,43,171.0,31.3,0.7292397660818714,0.30757984705353125,0.22514619883040934,0.5967835437121559,8.387278099060701,0.1790775825084035,0.1273568278861456,nan,nan,nan,8.387278099060701,0.1790775825084035,0.1273568278861456,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,44,174.0,29.078571428571426,0.7294334975369459,0.28824049513704686,0.21441202475685234,0.5591376465493576,7.875648393541174,0.22186049522204745,0.1667267150218666,nan,nan,nan,7.875648393541174,0.22186049522204745,0.1667267150218666,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,45,168.0,31.178571428571427,0.7429846938775511,0.3070054945054945,0.22573260073260076,0.5746678630136018,8.221626367854501,0.1966373469343279,0.14243680289398317,nan,nan,nan,8.221626367854501,0.1966373469343279,0.14243680289398317,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,46,168.0,28.15,0.7610119047619047,0.2831959706959707,0.20054945054945056,0.5729254379498069,7.95562355195667,0.22285120646129494,0.16934770489203385,nan,nan,nan,7.95562355195667,0.22285120646129494,0.16934770489203385,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,47,172.0,33.0,0.7151162790697675,0.31305903398926654,0.23658318425760286,0.5942080205768344,8.29998842524598,0.15771317508499028,0.11423765804464503,nan,nan,nan,8.29998842524598,0.15771317508499028,0.11423765804464503,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,48,170.0,31.90714285714286,0.7299579831932774,0.31063348416289593,0.22669683257918552,0.5623751414503425,8.225243579429465,0.2296801335752812,0.16407127202148308,nan,nan,nan,8.225243579429465,0.2296801335752812,0.16407127202148308,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,1,FractionalAllocation,49,170.0,32.17857142857143,0.7283613445378152,0.31312217194570136,0.23099547511312218,0.537950619949057,8.17898004509752,0.20625301337470917,0.14878170081875378,nan,nan,nan,8.17898004509752,0.20625301337470917,0.14878170081875378,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,0,162.0,31.77857142857143,0.7667989417989417,0.300332383665717,0.2127255460588794,0.569590529929254,8.16768813535052,0.18354742069420196,0.14044599324808432,nan,nan,nan,8.16768813535052,0.18354742069420196,0.14044599324808432,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,1,170.0,26.499999999999996,0.7617647058823529,0.25656108597285066,0.19095022624434385,0.5660131776468859,7.570149724478266,0.24543087333714045,0.19546564123493626,nan,nan,nan,7.570149724478266,0.24543087333714045,0.19546564123493626,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,2,166.0,26.549999999999997,0.7798192771084337,0.25695088044485637,0.18419833178869324,0.5826010057191929,7.75415356674439,0.21408410372403483,0.15963215435186495,nan,nan,nan,7.75415356674439,0.21408410372403483,0.15963215435186495,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,3,167.0,29.85,0.7553892215568863,0.2509212344541686,0.19679871027176418,0.5913277825355339,8.039109553020655,0.1922437364316911,0.14385686300296519,nan,nan,nan,8.039109553020655,0.1922437364316911,0.14385686300296519,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,4,169.0,30.57857142857143,0.742138630600169,0.25523441055985435,0.19822485207100593,0.5905419279847957,8.020371439013884,0.17145327913589642,0.12315164371864844,nan,nan,nan,8.020371439013884,0.17145327913589642,0.12315164371864844,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,5,169.0,31.60714285714286,0.7360524091293322,0.28959945380063723,0.21597633136094674,0.57402206979349,8.230897222530547,0.2000022696775774,0.14476526791577374,nan,nan,nan,8.230897222530547,0.2000022696775774,0.14476526791577374,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,6,167.0,30.799999999999997,0.7497005988023953,0.28201289728235834,0.2100414555504376,0.5698875839933072,8.070131091443406,0.2333035729941522,0.172544978207678,nan,nan,nan,8.070131091443406,0.2333035729941522,0.172544978207678,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,7,166.0,32.107142857142854,0.746342512908778,0.28382761816496754,0.21200185356811863,0.5923550315202691,8.300469740508689,0.19489333536740808,0.1348565222647894,nan,nan,nan,8.300469740508689,0.19489333536740808,0.1348565222647894,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,8,168.0,30.628571428571426,0.7462585034013605,0.28983516483516486,0.21245421245421242,0.5879444488994345,8.094178581044588,0.2126199232806119,0.1609313041277344,nan,nan,nan,8.094178581044588,0.2126199232806119,0.1609313041277344,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,9,167.0,26.35,0.7763473053892216,0.24378166743436205,0.18390142791340394,0.5823541111392857,7.690042460321209,0.1722923662038056,0.13175087663630244,nan,nan,nan,7.690042460321209,0.1722923662038056,0.13175087663630244,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,10,167.0,24.299999999999997,0.7886227544910179,0.23641179180101335,0.16973744818056197,0.5627241610605921,7.262177622279228,0.23583851148113938,0.175747749199758,nan,nan,nan,7.262177622279228,0.23583851148113938,0.175747749199758,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,11,170.0,27.6,0.7552941176470589,0.28009049773755657,0.19886877828054295,0.5920240863167625,7.822967974174553,0.19960161813558452,0.15151022066597536,nan,nan,nan,7.822967974174553,0.19960161813558452,0.15151022066597536,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,12,163.0,25.350000000000005,0.8015337423312884,0.23985370457763097,0.17201510146295423,0.5759031423295684,7.529153117629409,0.23338368024299733,0.18332116060010334,nan,nan,nan,7.529153117629409,0.23338368024299733,0.18332116060010334,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,13,165.0,30.799999999999997,0.7587878787878788,0.27424242424242423,0.206993006993007,0.5902619613595592,8.190000348687313,0.16739351673796307,0.12377743350082059,nan,nan,nan,8.190000348687313,0.16739351673796307,0.12377743350082059,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,14,172.0,28.675000000000004,0.7402616279069767,0.295169946332737,0.21288014311270123,0.6103476026172526,7.839498361123247,0.20919765712834712,0.15740471238332285,nan,nan,nan,7.839498361123247,0.20919765712834712,0.15740471238332285,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,15,169.0,26.5,0.7662721893491125,0.24590350477924441,0.1849112426035503,0.6015865292413345,7.525422143459173,0.21122124773704454,0.16139500180328606,nan,nan,nan,7.525422143459173,0.21122124773704454,0.16139500180328606,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,16,170.0,28.807142857142853,0.7481932773109244,0.27579185520361993,0.19999999999999996,0.58878055445921,7.869088050107668,0.23270765942589453,0.17368429252548656,nan,nan,nan,7.869088050107668,0.23270765942589453,0.17368429252548656,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,17,166.0,28.750000000000004,0.766566265060241,0.2680722891566265,0.19508804448563485,0.6143593956018103,7.9891614871935905,0.1828204165200459,0.13186932025497108,nan,nan,nan,7.9891614871935905,0.1828204165200459,0.13186932025497108,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,18,172.0,26.807142857142857,0.7511212624584718,0.27415026833631484,0.1972271914132379,0.6100005241247113,7.7530695066448585,0.2003977216818414,0.15641190129600638,nan,nan,nan,7.7530695066448585,0.2003977216818414,0.15641190129600638,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
24,52,6,0,5,32,0,2,FractionalAllocation,19,172.0,22.55,0.7758720930232558,0.22920393559928443,0.17039355992844366,0.6482741098486529,7.393586533934471,0.18605994023724465,0.13861573672189878,nan,nan,nan,7.393586533934471,0.18605994023724465,0.13861573672189878,.//cost_matrices//cost_matrix_sep.json,.//cost_matrices//quota_matrix_sep.json,greedy_(fb)_m52_n24.json
