#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file
12,1,1,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
12,1,1,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
12,1,1,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
13,2,1,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
13,2,1,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
13,2,1,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
14,1,1,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
14,1,1,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
14,1,1,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
15,0,2,0,0.7323764030043145,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
15,0,2,1,2.933268485530754,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
15,0,2,2,2.7386974509295876,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
16,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
16,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
16,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
17,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
17,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
17,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
18,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
18,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
18,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
19,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
19,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
19,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
20,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
20,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
20,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
21,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
21,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
21,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
22,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
22,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
22,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
23,1,2,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
23,1,2,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
23,1,2,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
24,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
24,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
24,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
25,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
25,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
25,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
26,2,2,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
26,2,2,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
26,2,2,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
27,1,3,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
27,1,3,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
27,1,3,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
28,1,3,0,2.7089642303259165,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
28,1,3,1,0.6090831838556042,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
28,1,3,2,0.6192301172499806,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
29,0,3,0,0.7323764030043145,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
29,0,3,1,2.933268485530754,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
29,0,3,2,2.7386974509295876,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
30,2,3,0,2.0542985547673065,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
30,2,3,1,0.8603096486030297,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
30,2,3,2,0.7168805606030314,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
31,0,3,0,0.7323764030043145,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
31,0,3,1,2.933268485530754,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
31,0,3,2,2.7386974509295876,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
32,0,3,0,0.7323764030043145,1,1.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
32,0,3,1,2.933268485530754,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
32,0,3,2,2.7386974509295876,1,0.0,1.0,1.0,5,simulation_2019-06-15T15-03-59
