#step,#updates,reviewer id,reviewer type,bidder selected,paper id,private_cost,previous demand,new demand,price,seen price,total seen price,previous bid,bid,positive bid,allocation,realized cost,total bid,total price,total realized cost,unallocated_amount_step_2,matching output json file
0,0,1,UniformBehavior,False,28,5.51459535352539,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.547181164110523,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,29,3.503919758560362,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.34767354076364576,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,30,1.859377461686317,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.18449519117589847,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,31,1.081190017220313,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.10728018545714016,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,32,0.5983097467551504,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.059366789898530684,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,33,7.447841204005664,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7390058850850868,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,34,4.395723911572558,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.43616207044186706,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,35,4.03701169773659,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.40056914763168316,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,36,1.6105808003836934,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.1598085481801706,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,37,2.1092392530504442,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.20928752082125696,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,38,2.5311912254729165,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.2511553563862471,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,39,2.5484759164982727,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.25287041556107825,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,40,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,41,6.998070907636993,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6943777993286201,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,42,0.11419050154615662,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.01133045809543327,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,43,1.5870621245474466,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.157474927017162,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,44,4.878601245176424,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.4840751745928427,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,45,5.97799792727605,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.5931619013181222,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,46,6.616386607517017,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.656505490251791,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,47,0.4202656183856157,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.041700508480075414,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,48,7.403365372135285,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7345928074433955,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,49,1.58854820436988,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.15762238205875095,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,50,4.59325895596166,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.45576232188594695,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,51,7.957628936908924,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7895891513551939,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,52,2.6857241476578344,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.2664887578117004,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,1,UniformBehavior,False,53,6.138712419978736,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6091086639668575,0.0,0.0,18.261165373658,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,0,3.384689930149775,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.3358430596269481,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,1,1.5432091822856306,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.1531236550818328,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,2,2.425959261095562,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.2407138017338595,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,3,0.6884170032867429,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.045538405280707406,0.0,0.0,21.20054243729585,2.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,4,5.477073500691044,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.5434580892886585,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,5,0.3878998178550205,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.038489038684675396,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,6,6.705069921512587,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.4435366791690649,0.0,0.0,21.20054243729585,2.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,7,0.6593144399334345,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.06541993013631062,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,8,7.511175947731191,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.7452902226617725,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,9,5.2082113397559535,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.34452030912228054,0.0,0.0,21.20054243729585,2.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,10,6.976650606084945,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.6922523876188823,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,11,2.988430348744282,0.0,0.0,1,1,0.0,0.0,0.0,0,0.09922417313189064,0.29652453031639897,0.0,0.0,21.20054243729585,3.0,simulation_2019-08-01T14-23-51
0,0,2,UniformBehavior,False,12,1.3087491003498104,0.0,1.0,1,1,0.0,0.0,0.0,0,0.06614944875459376,0.08657303154621047,0.0,0.0,21.20054243729585,2.0,simulation_2019-08-01T14-23-51
