#step,reviewer id,updates,paper id,private_cost,price,bid,total bid,total price,total private cost,matching output json file,,,,,,
6,6,0,9,2.437120781,1,0,3,3,5.468574959,simulation_2019-06-04T15-20-42,,,,,0,5.468574959
7,7,0,0,0,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0.803595267,
7,7,0,1,0.803595267,1,1,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,1.819475297,
7,7,0,2,1.819475297,1,1,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0,
7,7,0,3,2.486761345,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0,
7,7,0,4,1.839941648,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0,
7,7,0,5,2.533145986,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0,
7,7,0,6,2.399445367,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0,
7,7,0,7,2.141463474,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0.747011685,
7,7,0,8,0.747011685,1,1,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0,
7,7,0,9,2.238994915,1,0,3,3,3.370082249,simulation_2019-06-04T15-20-42,,,,,0.020266447,3.390348696
8,0,1,0,0.020266447,1,1,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,3.090787528,0,
8,0,1,1,2.110369415,1,0,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,2.347999961,0,
8,0,1,2,2.311540463,1,0,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,0,
8,0,1,3,0,0.75,0,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,0.291441256,
8,0,1,4,0.582882512,0.5,1,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,0,
8,0,1,5,2.257711807,1,0,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,0.058718151,
8,0,1,6,0.137009019,0.428571429,1,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,0,
8,0,1,7,2.35062955,1,0,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,0,
8,0,1,8,0,0.6,0,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,1.676346492,
8,0,1,9,1.676346492,1,1,4,2.928571429,2.41650447,simulation_2019-06-04T15-20-42,,,,,1.035463404,3.061969303
9,1,1,0,1.035463404,1,1,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0,
9,1,1,1,2.777919102,1,0,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0,
9,1,1,2,2.994941965,1,0,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0,
9,1,1,3,2.813610142,0.75,0,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,1.007114399,
9,1,1,4,2.014228798,0.5,1,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0,
9,1,1,5,2.749387197,1,0,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0.040322414,
9,1,1,6,0.094085633,0.428571429,1,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,1.843943805,
9,1,1,7,1.843943805,1,1,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0.304661353,
9,1,1,8,0.507768922,0.6,1,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0,
9,1,1,9,2.359748415,1,0,5,3.528571429,5.495490562,simulation_2019-06-04T15-20-42,,,,,0,3.196041971
10,2,1,0,2.820926154,1,0,4,3.75,4.03640152,simulation_2019-06-04T15-20-42,,,,,1.228954004,
